500,30,1130.0,1460.0,30.0,36.0,1,55,1.0
500,15,1349.0,348.0,35.0,27.0,1,12,1.0
500,29,756.29,1376.1,42.17000000000007,45.13000000000011,1,54,1.0
501,28,150.0,184.0,44.0,40.0,1,19,1.0
501,30,1125.0,1448.0,33.0,36.0,1,55,1.0
501,15,1354.0,344.0,43.0,32.0,1,12,1.0
501,29,742.03,1371.75,42.17000000000007,45.1400000000001,1,54,1.0
502,28,160.0,184.0,38.0,46.0,1,19,1.0
502,30,1124.0,1444.0,30.0,35.0,1,55,1.0
502,15,1362.0,345.0,43.0,30.0,1,12,1.0
502,29,739.55,1368.65,42.17000000000007,45.13999999999987,1,54,1.0
503,28,166.0,200.0,35.0,40.0,1,19,1.0
503,30,1117.0,1434.0,33.0,38.0,1,55,1.0
503,15,1374.0,340.0,39.0,34.0,1,12,1.0
503,29,728.38,1356.25,42.17999999999995,45.13000000000011,1,54,1.0
504,28,173.0,200.0,34.0,48.0,1,19,1.0
504,30,1114.0,1429.0,40.0,35.0,1,55,1.0
504,15,1380.0,334.0,39.0,37.0,1,12,1.0
504,29,723.42,1354.39,42.180000000000064,45.13999999999987,1,54,1.0
505,28,175.0,223.0,33.0,39.0,1,19,1.0
505,30,1108.0,1422.0,34.0,40.0,1,55,1.0
505,15,1388.0,324.0,34.0,44.0,1,12,1.0
505,29,706.06,1349.43,42.17000000000007,45.12999999999988,1,54,1.0
506,28,181.0,238.0,29.0,41.0,1,19,1.0
506,30,1102.0,1422.0,40.0,32.0,1,55,1.0
506,15,1386.0,313.0,40.0,41.0,1,12,1.0
506,29,694.89,1344.46,42.180000000000064,45.13999999999987,1,54,1.0
507,28,187.0,246.0,35.0,48.0,1,19,1.0
507,30,1096.0,1422.0,38.0,31.0,1,55,1.0
507,15,1396.0,303.0,34.0,39.0,1,12,1.0
507,29,676.91,1335.78,42.17000000000007,45.1400000000001,1,54,1.0
508,28,187.0,260.0,40.0,38.0,1,19,1.0
508,30,1091.0,1423.0,37.0,27.0,1,55,1.0
508,15,1397.0,297.0,35.0,41.0,1,12,1.0
508,29,667.61,1331.44,42.16999999999996,45.13999999999987,1,54,1.0
509,28,190.0,253.0,56.0,60.0,1,19,1.0
509,31,969.0,1450.0,39.0,44.0,1,20,1.0
509,30,1082.0,1414.0,45.0,34.0,1,55,1.0
509,15,1392.0,286.0,46.0,45.0,1,12,1.0
509,29,658.3,1331.44,42.180000000000064,45.13999999999987,1,54,1.0
510,28,200.0,274.0,44.0,42.0,1,19,1.0
510,31,992.0,1454.0,32.0,32.0,1,20,1.0
510,30,1079.0,1415.0,41.0,31.0,1,55,1.0
510,15,1403.0,276.0,28.0,43.0,1,12,1.0
510,29,644.04,1335.16,42.17000000000007,45.13999999999987,1,54,1.0
511,28,212.0,274.0,36.0,48.0,1,19,1.0
511,31,995.0,1454.0,39.0,30.0,1,20,1.0
511,30,1073.0,1413.0,47.0,31.0,1,55,1.0
511,15,1403.0,268.0,28.0,45.0,1,12,1.0
511,29,637.22,1327.72,42.16999999999996,45.13999999999987,1,54,1.0
512,28,212.0,289.0,35.0,37.0,1,19,1.0
512,31,1001.0,1458.0,37.0,32.0,1,20,1.0
512,30,1075.0,1401.0,37.0,37.0,1,55,1.0
512,15,1406.0,256.0,26.0,42.0,1,12,1.0
512,29,629.78,1322.76,42.17000000000007,45.1400000000001,1,54,1.0
513,28,219.0,289.0,29.0,48.0,1,19,1.0
513,31,1012.0,1461.0,34.0,39.0,1,20,1.0
513,30,1081.0,1390.0,32.0,41.0,1,55,1.0
513,15,1406.0,244.0,29.0,42.0,1,12,1.0
513,29,632.26,1310.36,42.16999999999996,45.13000000000011,1,54,1.0
514,28,216.0,292.0,31.0,49.0,1,19,1.0
514,31,1016.0,1472.0,37.0,27.0,1,20,1.0
514,30,1082.0,1384.0,30.0,39.0,1,55,1.0
514,15,1408.0,238.0,27.0,41.0,1,12,1.0
514,29,632.26,1306.02,42.16999999999996,45.13000000000011,1,54,1.0
515,28,209.0,304.0,39.0,40.0,1,19,1.0
515,31,1028.0,1480.0,38.0,19.0,1,20,1.0
515,30,1084.0,1383.0,43.0,35.0,1,55,1.0
515,15,1408.0,234.0,36.0,46.0,1,12,1.0
515,29,634.74,1295.47,42.16999999999996,45.13999999999987,1,54,1.0
516,28,206.0,310.0,42.0,40.0,1,19,1.0
516,31,1046.0,1485.0,30.0,15.0,1,20,1.0
516,30,1101.0,1385.0,39.0,27.0,1,55,1.0
516,15,1418.0,240.0,37.0,37.0,1,12,1.0
516,29,650.24,1279.97,42.16999999999996,45.13999999999987,1,54,1.0
517,28,202.0,310.0,44.0,45.0,1,19,1.0
517,31,1056.0,1482.0,38.0,18.0,1,20,1.0
517,30,1114.0,1384.0,40.0,32.0,1,55,1.0
517,15,1415.0,244.0,44.0,40.0,1,12,1.0
517,29,660.79,1271.91,42.17000000000007,45.12999999999988,1,54,1.0
518,28,205.0,326.0,39.0,37.0,1,19,1.0
518,31,1066.0,1488.0,24.0,11.0,1,20,1.0
518,30,1130.0,1391.0,38.0,26.0,1,55,1.0
518,15,1414.0,254.0,30.0,38.0,1,12,1.0
518,29,675.05,1264.46,42.17000000000007,45.13999999999987,1,54,1.0
519,28,204.0,327.0,34.0,49.0,1,19,1.0
519,31,1071.0,1487.0,29.0,13.0,1,20,1.0
519,30,1145.0,1394.0,40.0,33.0,1,55,1.0
519,15,1413.0,266.0,31.0,44.0,1,12,1.0
519,29,688.69,1248.96,42.16999999999996,45.13999999999987,1,54,1.0
520,28,205.0,340.0,33.0,40.0,1,19,1.0
520,31,1080.0,1488.0,12.0,11.0,1,20,1.0
520,30,1148.0,1400.0,42.0,31.0,1,55,1.0
520,15,1413.0,281.0,28.0,39.0,1,12,1.0
520,29,697.38,1239.04,42.16999999999996,45.13000000000011,1,54,1.0
521,28,207.0,347.0,30.0,47.0,1,19,1.0
521,30,1164.0,1408.0,42.0,32.0,1,55,1.0
521,15,1409.0,302.0,30.0,38.0,1,12,1.0
521,29,704.82,1235.93,42.16999999999996,45.13999999999987,1,54,1.0
522,28,207.0,353.0,32.0,49.0,1,19,1.0
522,30,1176.0,1408.0,37.0,36.0,1,55,1.0
522,15,1407.0,306.0,33.0,44.0,1,12,1.0
522,29,715.36,1234.07,42.16999999999996,45.1400000000001,1,54,1.0
523,28,213.0,374.0,25.0,39.0,1,19,1.0
523,30,1185.0,1420.0,41.0,32.0,1,55,1.0
523,15,1405.0,324.0,30.0,46.0,1,12,1.0
523,29,724.04,1230.97,42.180000000000064,45.13999999999987,1,54,1.0
524,28,208.0,378.0,32.0,48.0,1,19,1.0
524,30,1200.0,1428.0,40.0,37.0,1,55,1.0
524,15,1400.0,348.0,34.0,46.0,1,12,1.0
524,29,741.02,1218.63,42.17000000000007,45.12999999999988,1,54,1.0
525,28,211.0,390.0,29.0,41.0,1,19,1.0
525,30,1209.0,1431.0,35.0,41.0,1,55,1.0
525,15,1400.0,361.0,28.0,42.0,1,12,1.0
525,29,741.02,1209.7,42.17000000000007,45.12999999999988,1,54,1.0
526,28,214.0,399.0,30.0,41.0,1,19,1.0
526,30,1214.0,1448.0,38.0,35.0,1,55,1.0
526,15,1399.0,387.0,23.0,35.0,1,12,1.0
526,29,738.04,1197.04,42.17000000000007,45.1400000000001,1,54,1.0
527,28,214.0,396.0,34.0,46.0,1,19,1.0
527,30,1222.0,1448.0,32.0,42.0,1,55,1.0
527,15,1396.0,394.0,28.0,42.0,1,12,1.0
527,29,735.46,1189.72,42.16999999999996,45.13999999999987,1,54,1.0
528,28,214.0,397.0,40.0,45.0,1,19,1.0
528,30,1224.0,1464.0,36.0,35.0,1,55,1.0
528,15,1393.0,418.0,27.0,39.0,1,12,1.0
528,29,732.01,1177.23,42.16999999999996,45.13999999999987,1,54,1.0
529,28,214.0,397.0,40.0,45.0,1,19,1.0
529,32,1703.0,4.0,31.0,39.0,1,21,1.0
529,30,1233.0,1476.0,31.0,23.0,1,55,1.0
529,15,1386.0,440.0,30.0,36.0,1,12,1.0
529,29,732.01,1160.44,42.16999999999996,45.12999999999988,1,54,1.0
530,28,214.0,397.0,39.0,45.0,1,19,1.0
530,32,1706.0,14.0,32.0,48.0,1,21,1.0
530,30,1249.0,1481.0,18.0,19.0,1,55,1.0
530,15,1378.0,454.0,35.0,37.0,1,12,1.0
530,29,737.61,1144.5,42.16999999999996,45.1400000000001,1,54,1.0
531,28,214.0,397.0,37.0,45.0,1,19,1.0
531,32,1705.0,30.0,31.0,42.0,1,21,1.0
531,15,1378.0,458.0,27.0,40.0,1,12,1.0
531,29,744.5,1138.47,42.16999999999996,45.13999999999987,1,54,1.0
532,28,214.0,397.0,29.0,47.0,1,19,1.0
532,32,1702.0,49.0,32.0,39.0,1,21,1.0
532,15,1372.0,478.0,33.0,39.0,1,12,1.0
532,29,742.78,1122.11,42.17000000000007,45.13000000000011,1,54,1.0
533,28,208.0,397.0,34.0,45.0,1,19,1.0
533,32,1701.0,54.0,32.0,48.0,1,21,1.0
533,15,1367.0,496.0,32.0,40.0,1,12,1.0
533,29,754.84,1104.88,42.16999999999996,45.13999999999987,1,54,1.0
534,28,211.0,394.0,28.0,40.0,1,19,1.0
534,32,1704.0,64.0,38.0,44.0,1,21,1.0
534,33,925.0,1466.0,29.0,31.0,1,56,1.0
534,15,1367.0,516.0,28.0,38.0,1,12,1.0
534,29,766.04,1103.16,42.17000000000007,45.12999999999988,1,54,1.0
535,28,208.0,388.0,32.0,39.0,1,19,1.0
535,32,1704.0,65.0,48.0,41.0,1,21,1.0
535,33,910.0,1458.0,36.0,37.0,1,56,1.0
535,15,1362.0,539.0,28.0,35.0,1,12,1.0
535,29,781.22,1099.58,42.16999999999996,45.1400000000001,1,54,1.0
536,28,208.0,381.0,32.0,36.0,1,19,1.0
536,32,1716.0,64.0,42.0,39.0,1,21,1.0
536,33,904.0,1455.0,42.0,31.0,1,56,1.0
536,15,1361.0,549.0,27.0,39.0,1,12,1.0
536,29,790.15,1098.69,42.17000000000007,45.13999999999987,1,54,1.0
537,28,203.0,376.0,41.0,33.0,1,19,1.0
537,32,1728.0,60.0,46.0,37.0,1,21,1.0
537,33,902.0,1446.0,31.0,39.0,1,56,1.0
537,15,1354.0,566.0,32.0,40.0,1,12,1.0
537,29,798.18,1096.01,42.180000000000064,45.1400000000001,1,54,1.0
538,28,201.0,361.0,37.0,40.0,1,19,1.0
538,32,1744.0,47.0,36.0,41.0,1,21,1.0
538,33,901.0,1435.0,26.0,34.0,1,56,1.0
538,15,1353.0,586.0,26.0,38.0,1,12,1.0
538,29,808.9,1091.55,42.17000000000007,45.13000000000011,1,54,1.0
539,28,184.0,350.0,44.0,37.0,1,19,1.0
539,32,1749.0,29.0,41.0,44.0,1,21,1.0
539,33,900.0,1420.0,26.0,36.0,1,56,1.0
539,15,1350.0,608.0,29.0,41.0,1,12,1.0
539,29,806.22,1082.62,42.16999999999996,45.13000000000011,1,54,1.0
540,28,171.0,334.0,42.0,42.0,1,19,1.0
540,32,1756.0,16.0,42.0,40.0,1,21,1.0
540,33,903.0,1415.0,28.0,36.0,1,56,1.0
540,15,1361.0,628.0,30.0,36.0,1,12,1.0
540,34,899.0,1474.0,22.0,25.0,1,22,1.0
540,29,800.86,1071.01,42.16999999999996,45.13000000000011,1,54,1.0
541,28,160.0,329.0,48.0,40.0,1,19,1.0
541,32,1761.0,5.0,47.0,51.0,1,21,1.0
541,33,900.0,1413.0,32.0,39.0,1,56,1.0
541,15,1358.0,628.0,38.0,47.0,1,12,1.0
541,34,894.0,1465.0,28.0,34.0,1,22,1.0
541,29,789.25,1065.65,42.16999999999996,45.13999999999987,1,54,1.0
542,28,142.0,324.0,50.0,32.0,1,19,1.0
542,32,1770.0,0.0,42.0,37.0,1,21,1.0
542,33,901.0,1412.0,25.0,36.0,1,56,1.0
542,15,1369.0,644.0,34.0,43.0,1,12,1.0
542,34,895.0,1458.0,25.0,41.0,1,22,1.0
542,29,774.07,1066.54,42.16999999999996,45.1400000000001,1,54,1.0
543,28,121.0,321.0,47.0,27.0,1,19,1.0
543,32,1778.0,0.0,31.0,21.0,1,21,1.0
543,33,890.0,1416.0,35.0,31.0,1,56,1.0
543,35,1184.0,1467.0,26.0,32.0,1,57,1.0
543,15,1368.0,656.0,44.0,36.0,1,12,1.0
543,34,892.0,1452.0,28.0,41.0,1,22,1.0
543,29,762.46,1062.08,42.16999999999996,45.13000000000011,1,54,1.0
544,28,109.0,316.0,46.0,40.0,1,19,1.0
544,32,1783.0,0.0,29.0,21.0,1,21,1.0
544,33,885.97,1414.8,41.85000000000002,34.680000000000064,1,56,1.0
544,35,1182.0,1463.0,33.0,36.0,1,57,1.0
544,15,1374.0,656.0,43.0,39.0,1,12,1.0
544,34,886.35,1449.57,40.0,44.930000000000064,1,22,1.0
544,29,752.54,1062.7,42.17000000000007,45.12999999999988,1,54,1.0
545,28,86.0,320.0,44.0,29.0,1,19,1.0
545,33,876.08,1417.96,41.229999999999905,35.11999999999989,1,56,1.0
545,35,1187.0,1458.0,38.0,41.0,1,57,1.0
545,15,1379.0,656.0,43.0,36.0,1,12,1.0
545,34,896.25,1453.5,29.0,35.0,1,22,1.0
545,29,741.0,1055.53,42.16999999999996,45.13000000000011,1,54,1.0
546,28,76.0,319.0,44.0,32.0,1,19,1.0
546,33,868.3,1421.48,40.610000000000014,35.559999999999945,1,56,1.0
546,35,1192.0,1460.0,36.0,39.0,1,57,1.0
546,15,1379.0,656.0,46.0,35.0,1,12,1.0
546,34,893.0,1455.0,33.0,33.0,1,22,1.0
546,29,729.47,1048.36,42.16999999999996,45.1400000000001,1,54,1.0
547,28,47.0,328.0,39.0,33.0,1,19,1.0
547,33,866.0,1428.0,40.0,36.0,1,56,1.0
547,35,1204.0,1469.0,36.0,30.0,1,57,1.0
547,15,1388.0,660.0,42.0,32.0,1,12,1.0
547,34,892.0,1456.0,37.0,32.0,1,22,1.0
547,29,717.93,1041.19,42.17000000000007,45.13999999999987,1,54,1.0
548,28,37.0,333.0,49.0,35.0,1,19,1.0
548,33,865.0,1432.0,31.0,39.0,1,56,1.0
548,35,1200.0,1470.0,40.0,29.0,1,57,1.0
548,15,1385.0,660.0,41.0,41.0,1,12,1.0
548,34,895.24,1453.26,34.0,32.0,1,22,1.0
548,29,706.4,1034.02,42.17000000000007,45.1400000000001,1,54,1.0
549,28,14.0,344.0,50.0,32.0,1,19,1.0
549,33,853.0,1442.0,32.0,40.0,1,56,1.0
549,35,1204.0,1486.0,27.0,13.0,1,57,1.0
549,15,1386.0,664.0,25.0,43.0,1,12,1.0
549,34,892.0,1457.0,30.0,31.0,1,22,1.0
549,29,700.44,1028.71,42.16999999999996,45.13999999999987,1,54,1.0
550,28,8.0,345.0,38.0,34.0,1,19,1.0
550,36,1336.0,1468.0,32.0,31.0,1,23,1.0
550,33,846.0,1458.0,38.0,28.0,1,56,1.0
550,15,1381.0,669.0,30.0,41.0,1,12,1.0
550,34,892.0,1459.0,36.0,29.0,1,22,1.0
550,29,694.49,1023.4,42.16999999999996,45.139999999999986,1,54,1.0
551,28,0.0,352.0,42.0,38.0,1,19,1.0
551,36,1340.0,1459.0,30.0,37.0,1,23,1.0
551,33,831.0,1460.0,37.0,28.0,1,56,1.0
551,15,1368.0,668.0,43.0,38.0,1,12,1.0
551,34,892.0,1452.0,41.0,36.0,1,22,1.0
551,29,694.56,1016.6,42.17000000000007,45.129999999999995,1,54,1.0
552,28,0.0,367.0,24.0,28.0,1,19,1.0
552,36,1340.0,1452.0,30.0,42.0,1,23,1.0
552,33,812.0,1466.0,38.0,25.0,1,56,1.0
552,15,1354.0,670.0,38.0,29.0,1,12,1.0
552,34,897.0,1456.0,42.0,32.0,1,22,1.0
552,29,694.63,1009.79,42.16999999999996,45.1400000000001,1,54,1.0
553,36,1340.0,1450.0,31.0,43.0,1,23,1.0
553,33,801.0,1468.0,43.0,24.0,1,56,1.0
553,15,1347.0,669.0,43.0,29.0,1,12,1.0
553,34,899.0,1456.0,40.0,32.0,1,22,1.0
553,29,694.69,1002.99,42.17999999999995,45.1400000000001,1,54,1.0
554,36,1340.0,1450.0,31.0,44.0,1,23,1.0
554,33,793.0,1468.0,37.0,25.0,1,56,1.0
554,15,1337.0,667.0,45.0,27.0,1,12,1.0
554,34,899.0,1456.0,45.0,32.0,1,22,1.0
554,29,703.86,994.12,42.16999999999996,45.139999999999986,1,54,1.0
555,36,1345.0,1451.0,26.0,43.0,1,23,1.0
555,33,773.0,1468.0,31.0,25.0,1,56,1.0
555,15,1318.0,672.0,35.0,24.0,1,12,1.0
555,34,915.0,1458.0,38.0,26.0,1,22,1.0
555,29,713.02,985.25,42.180000000000064,45.13000000000011,1,54,1.0
556,36,1340.0,1451.0,31.0,41.0,1,23,1.0
556,33,765.0,1468.0,39.0,27.0,1,56,1.0
556,15,1311.0,670.0,39.0,25.0,1,12,1.0
556,34,909.0,1456.0,46.0,32.0,1,22,1.0
556,29,722.19,976.38,42.16999999999996,45.129999999999995,1,54,1.0
557,36,1341.0,1460.0,40.0,38.0,1,23,1.0
557,33,759.0,1472.0,37.0,27.0,1,56,1.0
557,15,1295.0,673.0,37.0,27.0,1,12,1.0
557,34,919.0,1456.0,39.0,37.0,1,22,1.0
557,29,738.31,969.55,42.180000000000064,45.1400000000001,1,54,1.0
558,36,1344.0,1466.0,44.0,33.0,1,23,1.0
558,33,764.0,1476.0,31.0,23.0,1,56,1.0
558,15,1276.0,674.0,38.0,32.0,1,12,1.0
558,34,928.0,1458.0,40.0,40.0,1,22,1.0
558,29,754.44,962.73,42.16999999999996,45.139999999999986,1,54,1.0
559,36,1350.0,1479.0,30.0,21.0,1,23,1.0
559,33,764.0,1476.0,31.0,23.0,1,56,1.0
559,15,1267.0,681.0,38.0,27.0,1,12,1.0
559,34,933.0,1464.0,34.0,34.0,1,22,1.0
559,29,761.76,951.48,42.16999999999996,45.129999999999995,1,54,1.0
560,36,1350.0,1479.0,29.0,21.0,1,23,1.0
560,33,759.0,1487.4,33.66999999999996,11.929999999999836,1,56,1.0
560,15,1269.0,680.0,37.0,33.0,1,12,1.0
560,34,931.0,1461.0,39.0,37.0,1,22,1.0
560,29,769.08,940.22,42.17999999999995,45.139999999999986,1,54,1.0
561,33,754.0,1482.2,36.33000000000004,17.470000000000027,1,56,1.0
561,15,1256.0,680.0,37.0,38.0,1,12,1.0
561,34,930.0,1458.0,43.0,30.0,1,22,1.0
561,29,776.41,928.97,42.17000000000007,45.139999999999986,1,54,1.0
562,33,749.0,1477.0,39.0,23.0,1,56,1.0
562,15,1244.0,690.0,40.0,40.0,1,12,1.0
562,34,931.0,1446.0,35.0,38.0,1,22,1.0
562,29,783.73,917.72,42.16999999999996,45.139999999999986,1,54,1.0
563,33,752.0,1473.0,34.0,27.0,1,56,1.0
563,15,1240.0,699.0,37.0,36.0,1,12,1.0
563,34,930.0,1440.0,29.0,43.0,1,22,1.0
563,29,791.05,906.47,42.180000000000064,45.129999999999995,1,54,1.0
564,33,757.0,1460.0,34.0,39.0,1,56,1.0
564,15,1236.0,704.0,31.0,44.0,1,12,1.0
564,34,920.0,1432.0,36.0,35.0,1,22,1.0
564,29,792.34,899.01,42.16999999999996,45.129999999999995,1,54,1.0
565,33,760.0,1450.0,36.0,38.0,1,56,1.0
565,15,1234.0,719.0,30.0,36.0,1,12,1.0
565,34,908.0,1436.0,36.0,32.0,1,22,1.0
565,29,793.62,891.55,42.17999999999995,45.1400000000001,1,54,1.0
566,33,765.0,1446.0,35.0,40.0,1,56,1.0
566,15,1228.0,724.0,28.0,39.0,1,12,1.0
566,34,903.0,1440.0,39.0,24.0,1,22,1.0
566,29,794.91,884.09,42.17000000000007,45.139999999999986,1,54,1.0
567,33,767.0,1438.0,37.0,35.0,1,56,1.0
567,15,1217.0,737.0,39.0,34.0,1,12,1.0
567,34,892.0,1440.0,40.0,35.0,1,22,1.0
567,29,796.2,876.63,42.16999999999996,45.139999999999986,1,54,1.0
568,33,771.0,1438.0,45.0,33.0,1,56,1.0
568,15,1207.0,737.0,37.0,31.0,1,12,1.0
568,34,880.0,1443.0,40.0,37.0,1,22,1.0
568,29,797.48,869.17,42.16999999999996,45.139999999999986,1,54,1.0
569,33,788.0,1426.0,34.0,35.0,1,56,1.0
569,15,1190.0,740.0,40.0,28.0,1,12,1.0
569,34,871.0,1453.0,45.0,33.0,1,22,1.0
569,29,798.77,861.71,42.17000000000007,45.139999999999986,1,54,1.0
570,33,796.0,1414.0,25.0,36.0,1,56,1.0
570,15,1179.0,738.0,39.0,26.0,1,12,1.0
570,34,860.0,1461.0,39.0,24.0,1,22,1.0
570,29,806.48,862.23,42.17999999999995,45.139999999999986,1,54,1.0
571,33,794.0,1402.0,28.0,39.0,1,56,1.0
571,15,1172.0,736.0,39.0,29.0,1,12,1.0
571,34,852.0,1455.0,42.0,29.0,1,22,1.0
571,29,814.2,862.74,42.16999999999996,45.139999999999986,1,54,1.0
572,33,788.0,1396.0,32.0,40.0,1,56,1.0
572,15,1160.0,736.0,40.0,31.0,1,12,1.0
572,34,848.0,1450.0,42.0,34.0,1,22,1.0
572,29,827.7,867.89,42.17999999999995,45.129999999999995,1,54,1.0
573,33,768.0,1396.0,36.0,28.0,1,56,1.0
573,15,1139.0,743.0,41.0,33.0,1,12,1.0
573,34,832.0,1437.0,35.0,33.0,1,22,1.0
573,29,841.21,873.03,42.16999999999996,45.139999999999986,1,54,1.0
574,33,762.0,1398.0,33.0,26.0,1,56,1.0
574,15,1131.0,743.0,36.0,40.0,1,12,1.0
574,34,826.0,1436.0,34.0,33.0,1,22,1.0
574,29,854.71,878.18,42.16999999999996,45.129999999999995,1,54,1.0
575,33,748.0,1390.0,38.0,34.0,1,56,1.0
575,15,1120.0,752.0,41.0,40.0,1,12,1.0
575,34,810.0,1423.0,41.0,37.0,1,22,1.0
575,29,868.21,883.32,42.17999999999995,45.139999999999986,1,54,1.0
576,33,742.0,1376.0,36.0,40.0,1,56,1.0
576,15,1106.0,765.0,46.0,34.0,1,12,1.0
576,34,804.0,1409.0,36.0,36.0,1,22,1.0
576,29,873.87,893.27,42.16999999999996,45.129999999999995,1,54,1.0
577,33,740.0,1364.0,30.0,32.0,1,56,1.0
577,15,1096.0,772.0,36.0,26.0,1,12,1.0
577,34,790.0,1396.0,40.0,36.0,1,22,1.0
577,29,879.53,903.21,42.17000000000007,45.139999999999986,1,54,1.0
578,33,726.0,1348.0,36.0,33.0,1,56,1.0
578,15,1083.0,770.0,37.0,29.0,1,12,1.0
578,34,779.0,1394.0,37.0,34.0,1,22,1.0
578,29,885.19,913.16,42.16999999999996,45.129999999999995,1,54,1.0
579,33,718.0,1346.0,35.0,35.0,1,56,1.0
579,15,1079.0,771.0,39.0,28.0,1,12,1.0
579,34,770.0,1392.0,46.0,30.0,1,22,1.0
579,29,890.85,923.1,42.16999999999996,45.139999999999986,1,54,1.0
580,33,704.0,1347.0,40.0,25.0,1,56,1.0
580,15,1069.0,768.0,44.0,30.0,1,12,1.0
580,34,754.0,1394.0,42.0,31.0,1,22,1.0
580,29,896.5,933.05,42.17999999999995,45.129999999999995,1,54,1.0
581,33,696.0,1349.0,36.0,23.0,1,56,1.0
581,15,1068.0,763.0,34.0,34.0,1,12,1.0
581,34,748.0,1398.0,38.0,30.0,1,22,1.0
581,29,902.16,942.99,42.180000000000064,45.139999999999986,1,54,1.0
582,33,677.0,1346.0,39.0,25.0,1,56,1.0
582,15,1060.0,760.0,43.0,36.0,1,12,1.0
582,34,728.0,1400.0,40.0,35.0,1,22,1.0
582,29,907.82,952.94,42.16999999999996,45.129999999999995,1,54,1.0
583,33,666.0,1346.0,34.0,24.0,1,56,1.0
583,15,1056.0,770.0,36.0,26.0,1,12,1.0
583,34,718.0,1408.0,46.0,32.0,1,22,1.0
583,29,913.48,962.88,42.16999999999996,45.139999999999986,1,54,1.0
584,33,656.0,1342.0,35.0,29.0,1,56,1.0
584,15,1049.0,770.0,41.0,40.0,1,12,1.0
584,34,709.0,1408.0,39.0,34.0,1,22,1.0
584,29,919.14,972.83,42.16999999999996,45.129999999999995,1,54,1.0
585,33,655.0,1333.0,35.0,39.0,1,56,1.0
585,15,1056.0,786.0,36.0,36.0,1,12,1.0
585,34,704.0,1406.0,43.0,32.0,1,22,1.0
585,29,925.31,967.94,42.17000000000007,45.139999999999986,1,54,1.0
586,33,661.0,1325.0,29.0,41.0,1,56,1.0
586,15,1055.0,805.0,29.0,34.0,1,12,1.0
586,34,712.0,1395.0,32.0,42.0,1,22,1.0
586,29,931.48,963.05,42.17999999999995,45.1400000000001,1,54,1.0
587,33,665.0,1322.0,29.0,42.0,1,56,1.0
587,15,1053.0,815.0,27.0,35.0,1,12,1.0
587,34,717.0,1388.0,26.0,39.0,1,22,1.0
587,29,940.74,958.94,42.17999999999995,45.129999999999995,1,54,1.0
588,33,666.0,1312.0,36.0,34.0,1,56,1.0
588,15,1052.0,828.0,30.0,40.0,1,12,1.0
588,34,716.0,1376.0,34.0,46.0,1,22,1.0
588,29,950.0,954.82,42.16999999999996,45.139999999999986,1,54,1.0
589,33,676.0,1299.0,36.0,40.0,1,56,1.0
589,15,1056.0,846.0,28.0,41.0,1,12,1.0
589,34,724.0,1367.0,30.0,43.0,1,22,1.0
589,29,971.61,949.16,42.16999999999996,45.139999999999986,1,54,1.0
590,33,687.0,1288.0,31.0,41.0,1,56,1.0
590,15,1055.0,864.0,27.0,39.0,1,12,1.0
590,34,730.0,1352.0,25.0,40.0,1,22,1.0
590,29,993.21,943.51,42.180000000000064,45.129999999999995,1,54,1.0
591,33,688.0,1282.0,30.0,32.0,1,56,1.0
591,15,1049.0,876.0,29.0,36.0,1,12,1.0
591,34,724.0,1341.0,30.0,38.0,1,22,1.0
591,29,982.41,934.25,42.16999999999996,45.129999999999995,1,54,1.0
592,33,695.0,1260.0,25.0,38.0,1,56,1.0
592,15,1038.0,891.0,38.0,37.0,1,12,1.0
592,34,718.0,1326.0,30.0,38.0,1,22,1.0
592,29,979.32,925.76,42.17999999999995,45.139999999999986,1,54,1.0
593,33,698.0,1241.0,26.0,37.0,1,56,1.0
593,15,1028.0,892.0,38.0,42.0,1,12,1.0
593,34,706.0,1308.0,38.0,36.0,1,22,1.0
593,29,976.24,917.27,42.16999999999996,45.139999999999986,1,54,1.0
594,33,700.0,1224.0,28.0,37.0,1,56,1.0
594,15,1019.0,905.0,36.0,41.0,1,12,1.0
594,34,700.0,1294.0,34.0,35.0,1,22,1.0
594,29,971.3,905.24,42.17000000000007,45.129999999999995,1,54,1.0
595,33,699.0,1216.0,27.0,38.0,1,56,1.0
595,15,1021.0,920.0,31.0,36.0,1,12,1.0
595,34,706.0,1284.0,26.0,40.0,1,22,1.0
595,29,966.36,893.2,42.16999999999996,45.139999999999986,1,54,1.0
596,33,694.0,1217.0,31.0,34.0,1,56,1.0
596,15,1024.0,924.0,26.0,38.0,1,12,1.0
596,34,707.0,1277.0,29.0,39.0,1,22,1.0
596,29,961.42,881.16,42.17000000000007,45.139999999999986,1,54,1.0
597,33,676.0,1224.0,40.0,31.0,1,56,1.0
597,15,1024.0,944.0,39.0,36.0,1,12,1.0
597,34,712.0,1257.0,30.0,45.0,1,22,1.0
597,29,956.48,869.12,42.17999999999995,45.139999999999986,1,54,1.0
598,33,672.0,1226.0,34.0,34.0,1,56,1.0
598,15,1032.0,944.0,38.0,38.0,1,12,1.0
598,34,713.0,1254.0,35.0,46.0,1,22,1.0
598,29,951.54,857.09,42.180000000000064,45.129999999999995,1,54,1.0
599,33,671.0,1233.0,33.0,37.0,1,56,1.0
599,15,1036.0,950.0,48.0,39.0,1,12,1.0
599,34,715.0,1248.0,45.0,41.0,1,22,1.0
599,29,950.9,841.42,42.17000000000007,45.139999999999986,1,54,1.0
